match_type,glob_feat0,len_bin,topology,mix_mode,row_i,row_j,overlap,chem_profile_id_i,chem_profile_id_j,chain_len_i,chain_len_j
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,412,0.0,2.0,1.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,425,0.0,2.0,2.0,55,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,441,0.0,2.0,0.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,483,5.960464477539063e-08,2.0,0.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,485,0.0,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,499,0.0,2.0,0.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,509,0.0,2.0,1.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,536,0.0,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,551,0.0,2.0,2.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,555,0.018181800842285156,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,559,0.0,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,611,0.2545454502105713,2.0,1.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,632,5.960464477539063e-08,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,639,0.0727272629737854,2.0,2.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,645,0.2545454502105713,2.0,0.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,648,0.0,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,675,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,711,0.2545454502105713,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,721,0.0,2.0,0.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,729,0.0727272629737854,2.0,1.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,748,0.0,2.0,1.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,754,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,793,0.05454552173614502,2.0,1.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,808,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,815,0.20000004768371582,2.0,1.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,835,0.0,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,875,0.0727272629737854,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,899,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,912,0.05454552173614502,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,925,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,927,0.0,2.0,2.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,978,0.0,2.0,0.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,992,0.2545454502105713,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,1035,0.0,2.0,0.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,1037,0.20000004768371582,2.0,0.0,55,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,1045,0.0,2.0,1.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,1053,0.5090909004211426,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,348,1082,0.2545454502105713,2.0,0.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,388,0.0,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,395,0.47058820724487305,2.0,0.0,43,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,425,0.45098036527633667,2.0,2.0,43,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,485,0.4727272391319275,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,509,0.46000003814697266,2.0,1.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,555,0.45454543828964233,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,611,0.4599999785423279,2.0,1.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,632,0.0,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,645,0.47272729873657227,2.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,711,0.4727272391319275,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,793,0.5272727012634277,2.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,815,0.0,2.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,912,0.05454540252685547,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,927,0.46000003814697266,2.0,2.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,992,0.0,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,1035,0.47272729873657227,2.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,1037,0.47058820724487305,2.0,0.0,43,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,1045,0.45454543828964233,2.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,1053,0.054545462131500244,2.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,370,1082,0.0,2.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,388,0.0,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,395,0.529411792755127,1.0,0.0,43,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,425,0.45098042488098145,1.0,2.0,43,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,485,0.47272729873657227,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,509,0.46000003814697266,1.0,1.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,555,0.47272729873657227,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,611,0.4599999785423279,1.0,1.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,632,0.0,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,645,0.45454543828964233,1.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,711,0.4727272391319275,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,793,0.4727272391319275,1.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,815,0.0,1.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,912,0.0,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,927,0.4599999785423279,1.0,2.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,992,0.0,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,1035,0.4727272391319275,1.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,1037,0.45098042488098145,1.0,0.0,43,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,1045,0.45454543828964233,1.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,1053,0.0,1.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,373,1082,0.0,1.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,393,0.0,2.0,0.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,395,0.0,2.0,0.0,55,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,412,0.0,2.0,1.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,425,0.0,2.0,2.0,55,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,441,0.054545462131500244,2.0,0.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,483,0.0,2.0,0.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,485,0.0727272629737854,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,499,0.05454540252685547,2.0,0.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,509,0.05454540252685547,2.0,1.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,536,0.0,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,551,0.0,2.0,2.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,555,0.054545462131500244,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,559,0.05454540252685547,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,611,0.054545462131500244,2.0,1.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,632,0.5272727012634277,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,639,0.0,2.0,2.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,645,0.05454540252685547,2.0,0.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,648,0.0,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,675,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,711,0.054545462131500244,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,721,0.05454540252685547,2.0,0.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,729,0.0,2.0,1.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,748,0.0,2.0,1.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,754,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,793,0.0,2.0,1.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,808,0.018181800842285156,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,815,0.05454540252685547,2.0,1.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,835,0.05454540252685547,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,875,0.0,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,899,0.0727272629737854,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,912,0.0,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,925,0.018181800842285156,2.0,2.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,927,0.018181800842285156,2.0,2.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,978,0.0,2.0,0.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,992,0.018181800842285156,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,1035,0.0,2.0,0.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,1037,0.45098036527633667,2.0,0.0,55,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,1045,0.05454540252685547,2.0,1.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,1053,0.0,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,388,1082,0.0,2.0,0.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,395,0.45098036527633667,0.0,0.0,45,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,425,0.5176470279693604,0.0,2.0,45,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,485,0.4727271795272827,0.0,2.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,509,0.4599999785423279,0.0,1.0,45,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,555,0.45454543828964233,0.0,2.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,611,0.4599999189376831,0.0,1.0,45,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,632,0.0,0.0,2.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,645,0.45454537868499756,0.0,0.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,711,0.4727271795272827,0.0,2.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,793,0.4909090995788574,0.0,1.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,815,0.0,0.0,1.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,912,0.0,0.0,2.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,927,0.5199999809265137,0.0,2.0,45,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,992,0.05454540252685547,0.0,2.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,1035,0.5272727012634277,0.0,0.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,1037,0.5176470279693604,0.0,0.0,45,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,1045,0.45454537868499756,0.0,1.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,1053,0.01818186044692993,0.0,2.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,393,1082,0.0666666030883789,0.0,0.0,45,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,412,0.4705882668495178,0.0,1.0,51,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,425,0.45098036527633667,0.0,2.0,51,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,441,0.45098036527633667,0.0,0.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,483,0.45098036527633667,0.0,0.0,51,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,485,0.45098036527633667,0.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,499,0.45098036527633667,0.0,0.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,509,0.45098042488098145,0.0,1.0,51,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,536,0.47058820724487305,0.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,551,0.45098042488098145,0.0,2.0,51,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,555,0.45098036527633667,0.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,559,0.45098036527633667,0.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,611,0.45098036527633667,0.0,1.0,51,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,632,0.0,0.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,639,0.45098036527633667,0.0,2.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,645,0.4691621661186218,0.0,0.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,648,0.45098036527633667,0.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,675,0.45098036527633667,0.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,711,0.45098036527633667,0.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,721,0.45098042488098145,0.0,0.0,51,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,729,0.47058820724487305,0.0,1.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,748,0.529411792755127,0.0,1.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,754,0.47058820724487305,0.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,793,0.45098036527633667,0.0,1.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,808,0.5176470279693604,0.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,815,0.0,0.0,1.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,835,0.45098036527633667,0.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,875,0.45098036527633667,0.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,899,0.45098036527633667,0.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,912,0.0,0.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,925,0.5176470279693604,0.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,927,0.45098036527633667,0.0,2.0,51,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,978,0.5176470279693604,0.0,0.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,992,0.0,0.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,1035,0.45098042488098145,0.0,0.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,1037,0.47058820724487305,0.0,0.0,51,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,1045,0.45098036527633667,0.0,1.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,1053,0.0,0.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,395,1082,0.0,0.0,0.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,425,0.529411792755127,1.0,2.0,42,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,485,0.4727272391319275,1.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,509,0.46000003814697266,1.0,1.0,42,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,555,0.45454543828964233,1.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,611,0.4599999785423279,1.0,1.0,42,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,632,0.0,1.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,645,0.4727272391319275,1.0,0.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,711,0.4727272391319275,1.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,793,0.47272729873657227,1.0,1.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,815,0.0,1.0,1.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,912,0.0,1.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,927,0.5199999809265137,1.0,2.0,42,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,992,0.054545462131500244,1.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,1035,0.5272727012634277,1.0,0.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,1037,0.5490196347236633,1.0,0.0,42,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,1045,0.45454543828964233,1.0,1.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,1053,0.0,1.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,412,1082,0.0727272629737854,1.0,0.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,441,0.47058820724487305,2.0,0.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,483,0.529411792755127,2.0,0.0,51,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,499,0.47058820724487305,2.0,0.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,509,0.45098042488098145,2.0,1.0,51,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,536,0.529411792755127,2.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,551,0.5490196347236633,2.0,2.0,51,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,555,0.45098036527633667,2.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,559,0.45098036527633667,2.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,611,0.4509803056716919,2.0,1.0,51,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,632,0.0,2.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,639,0.47058820724487305,2.0,2.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,645,0.4509803056716919,2.0,0.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,648,0.5176470279693604,2.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,675,0.5176470279693604,2.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,711,0.45098036527633667,2.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,721,0.45098036527633667,2.0,0.0,51,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,729,0.45098036527633667,2.0,1.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,748,0.47058820724487305,2.0,1.0,51,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,754,0.529411792755127,2.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,793,0.45098042488098145,2.0,1.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,808,0.45098036527633667,2.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,815,0.0,2.0,1.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,835,0.47058820724487305,2.0,1.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,875,0.47058820724487305,2.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,899,0.45098036527633667,2.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,912,0.0,2.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,925,0.45098036527633667,2.0,2.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,927,0.5109803676605225,2.0,2.0,51,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,978,0.45098036527633667,2.0,0.0,51,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,992,0.054545462131500244,2.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,1035,0.5055258274078369,2.0,0.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,1037,0.529411792755127,2.0,0.0,51,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,1045,0.4691621661186218,2.0,1.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,1053,0.0,2.0,2.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,425,1082,0.09090906381607056,2.0,0.0,51,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,485,0.5272727012634277,0.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,509,0.5199999809265137,0.0,1.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,555,0.5272727012634277,0.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,611,0.5199999809265137,0.0,1.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,632,0.054545462131500244,0.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,645,0.5272727012634277,0.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,711,0.5272727012634277,0.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,793,0.4727272391319275,0.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,815,0.054545462131500244,0.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,912,0.0,0.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,927,0.46000003814697266,0.0,2.0,43,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,992,0.0,0.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,1035,0.4727272391319275,0.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,1037,0.45098036527633667,0.0,0.0,43,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,1045,0.5454545617103577,0.0,1.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,1053,0.0,0.0,2.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,441,1082,0.018181800842285156,0.0,0.0,43,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,485,0.47272729873657227,0.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,509,0.46000003814697266,0.0,1.0,42,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,555,0.4545454978942871,0.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,611,0.46000003814697266,0.0,1.0,42,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,632,0.0,0.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,645,0.4545454978942871,0.0,0.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,711,0.47272729873657227,0.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,793,0.47272729873657227,0.0,1.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,815,0.0,0.0,1.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,912,0.0,0.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,927,0.5199999809265137,0.0,2.0,42,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,992,0.054545462131500244,0.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,1035,0.5272727012634277,0.0,0.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,1037,0.529411792755127,0.0,0.0,42,51
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,1045,0.45454543828964233,0.0,1.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,1053,0.0,0.0,2.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,483,1082,0.07272732257843018,0.0,0.0,42,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,499,0.5272727012634277,2.0,0.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,509,0.5145454406738281,2.0,1.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,536,0.4727272391319275,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,551,0.4727272391319275,2.0,2.0,55,42
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,555,0.5090909004211426,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,559,0.5272727012634277,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,611,0.5145454406738281,2.0,1.0,55,50
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,632,0.05454540252685547,2.0,2.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,639,0.4727272391319275,2.0,2.0,55,43
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,645,0.5090909004211426,2.0,0.0,55,55
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,648,0.4727272391319275,2.0,1.0,55,45
chemistry_control,300.0,"(40.0, 55.0]",star,random,485,675,0.4727271795272827,2.0,2.0,55,45
