match_type,glob_feat0,chain_len,row_i,row_j,overlap,topology_i,topology_j,ordering_i,ordering_j
chemistry_matched_structure_variation,300.0,44,302,656,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,44,302,896,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,44,302,923,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,44,322,540,1.0,cyclic,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,44,322,561,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,44,322,585,1.0,cyclic,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,44,322,656,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,44,322,896,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,44,322,923,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,44,540,561,1.0,cyclic,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,44,540,656,1.0,cyclic,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,44,540,840,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,44,540,896,1.0,cyclic,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,44,540,923,1.0,cyclic,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,44,561,585,1.0,cyclic,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,44,561,656,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,44,561,840,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,44,561,923,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,44,585,656,1.0,cyclic,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,44,585,840,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,44,585,896,1.0,cyclic,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,44,585,923,1.0,cyclic,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,44,656,840,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,44,656,896,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,44,840,896,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,44,840,923,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,44,896,923,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,45,228,393,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,228,536,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,228,648,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,228,675,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,228,754,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,277,399,1.0,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,277,856,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,277,881,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,294,399,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,294,856,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,294,881,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,308,393,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,308,536,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,308,648,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,308,675,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,308,754,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,341,399,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,341,856,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,341,881,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,393,496,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,393,578,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,393,699,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,393,974,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,399,499,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,399,559,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,399,835,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,399,899,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,462,808,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,462,925,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,462,978,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,486,875,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,496,536,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,496,648,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,496,675,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,496,754,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,499,856,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,499,881,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,536,578,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,536,699,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,536,974,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,559,856,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,559,881,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,578,648,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,578,675,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,578,754,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,648,699,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,648,974,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,675,699,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,675,974,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,699,754,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,733,808,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,733,925,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,733,978,1.0,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,751,808,1.0,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,751,925,1.0,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,751,978,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,754,974,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,808,829,0.9777777791023254,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,808,944,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,829,925,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,829,978,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,835,856,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,835,881,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,856,899,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,881,899,0.9777777791023254,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,45,925,944,0.9555555582046509,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,45,944,978,0.9555555582046509,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,49,222,326,0.9591836929321289,linear,linear,random,block
chemistry_matched_structure_variation,300.0,49,326,596,0.9591836929321289,linear,linear,block,random
chemistry_matched_structure_variation,300.0,49,422,435,0.9795918464660645,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,51,62,554,0.9607843160629272,cyclic,linear,block,gradient
chemistry_matched_structure_variation,300.0,51,99,847,0.9803920984268188,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,51,141,383,0.9803921580314636,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,51,303,917,0.9607843160629272,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,51,303,951,0.9607843160629272,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,51,319,598,1.0,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,51,323,372,0.9607843160629272,linear,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,51,349,598,1.0,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,51,598,619,0.9607843160629272,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,51,847,1026,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,52,20,318,0.9615384340286255,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,52,20,542,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,52,20,728,0.9615384340286255,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,52,20,823,0.9615384340286255,cyclic,linear,block,gradient
chemistry_matched_structure_variation,300.0,52,20,955,0.9615384340286255,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,52,60,109,0.9615384340286255,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,52,60,331,0.9615384340286255,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,52,60,447,0.9615384340286255,cyclic,linear,random,gradient
chemistry_matched_structure_variation,300.0,52,109,331,0.9615384340286255,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,52,109,447,0.9615384340286255,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,52,109,739,0.9615384340286255,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,52,127,523,0.9615384340286255,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,52,127,634,0.9615384340286255,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,52,245,297,0.9615384340286255,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,52,245,584,0.9615384340286255,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,52,297,405,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,52,297,584,0.9615384340286255,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,52,318,542,0.9615384340286255,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,52,318,823,0.9615384340286255,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,52,318,955,1.0,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,52,331,447,0.9615384340286255,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,52,331,739,0.9615384340286255,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,52,405,584,0.9615384340286255,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,52,447,739,0.9615384340286255,linear,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,52,466,679,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,52,466,857,1.0,cyclic,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,52,523,634,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,52,542,728,0.9615384340286255,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,52,542,823,0.9615384340286255,cyclic,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,52,542,955,0.9615384340286255,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,52,659,871,0.9615384340286255,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,52,659,962,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,52,659,967,0.9615384340286255,linear,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,52,659,1056,0.9615384340286255,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,52,679,857,1.0,cyclic,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,52,706,821,0.9615384340286255,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,52,706,902,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,52,728,823,1.0,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,52,728,955,0.9615384340286255,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,52,821,902,0.9615384340286255,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,52,823,955,0.9615384340286255,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,52,871,962,0.9615384340286255,linear,linear,block,random
chemistry_matched_structure_variation,300.0,52,871,967,0.9615384340286255,linear,cyclic,block,gradient
chemistry_matched_structure_variation,300.0,52,871,1056,0.9615384340286255,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,52,962,967,0.9615384340286255,linear,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,52,962,1056,0.9615384340286255,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,52,967,1056,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,53,98,833,0.9622641801834106,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,53,144,369,0.9622641801834106,linear,linear,random,block
chemistry_matched_structure_variation,300.0,53,144,963,1.0,linear,linear,random,block
chemistry_matched_structure_variation,300.0,53,369,597,1.0,linear,linear,block,random
chemistry_matched_structure_variation,300.0,53,597,963,0.9622641801834106,linear,linear,random,block
chemistry_matched_structure_variation,300.0,55,10,11,1.0,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,10,170,0.9636363983154297,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,10,475,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,11,170,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,11,475,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,28,357,0.9636363983154297,star,star,block,alternating
chemistry_matched_structure_variation,300.0,55,28,575,0.9636363983154297,star,star,block,alternating
chemistry_matched_structure_variation,300.0,55,28,738,0.9636363387107849,star,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,42,137,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,42,797,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,42,964,0.9636363983154297,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,55,42,965,0.9636363983154297,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,42,1054,0.9818181991577148,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,65,715,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,65,885,0.9818181991577148,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,68,177,0.9636363387107849,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,55,68,264,0.9636363387107849,linear,star,gradient,alternating
chemistry_matched_structure_variation,300.0,55,68,478,0.9818181991577148,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,55,68,664,0.9636363387107849,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,55,68,674,0.9636363983154297,linear,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,55,68,726,1.0,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,55,68,738,0.9636363387107849,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,55,71,632,0.9636363983154297,star,star,block,random
chemistry_matched_structure_variation,300.0,55,78,785,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,88,769,0.9636363983154297,star,star,block,alternating
chemistry_matched_structure_variation,300.0,55,102,544,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,102,612,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,102,737,1.0,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,102,801,0.9636363983154297,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,55,102,873,1.0,linear,linear,random,block
chemistry_matched_structure_variation,300.0,55,130,281,0.9818181991577148,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,130,351,0.9636363387107849,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,130,527,0.9636363387107849,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,130,817,0.9636363983154297,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,130,851,0.9636363387107849,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,55,130,860,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,130,864,0.9636363387107849,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,137,630,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,137,797,0.9636363983154297,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,137,964,0.9636363387107849,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,137,965,0.9636363387107849,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,137,1054,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,162,400,0.9636363983154297,star,star,random,alternating
chemistry_matched_structure_variation,300.0,55,170,381,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,170,475,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,171,263,0.9636363983154297,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,171,304,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,171,814,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,177,674,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,177,738,0.9636363387107849,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,184,600,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,198,375,0.9818181991577148,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,198,549,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,201,636,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,201,713,1.0,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,201,895,0.9636363387107849,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,55,201,1014,0.9636363387107849,linear,star,block,alternating
chemistry_matched_structure_variation,300.0,55,211,235,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,211,535,0.9636363983154297,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,211,603,0.9818181991577148,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,231,473,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,235,535,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,248,557,0.9636363983154297,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,248,686,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,248,826,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,254,672,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,254,746,0.9636363387107849,linear,star,alternating,alternating
chemistry_matched_structure_variation,300.0,55,254,752,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,263,304,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,263,814,0.9818181991577148,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,264,478,0.9636363387107849,star,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,264,726,0.9636363387107849,star,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,269,401,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,269,919,0.9636363983154297,linear,star,alternating,alternating
chemistry_matched_structure_variation,300.0,55,272,346,0.9636363387107849,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,55,272,524,0.9636363387107849,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,272,547,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,272,576,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,272,617,0.9636363387107849,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,272,744,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,272,830,0.9818181991577148,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,281,355,0.9636363387107849,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,281,817,0.9636363983154297,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,281,860,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,281,1023,0.9636363387107849,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,287,375,0.9818181991577148,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,287,549,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,288,346,0.9636363387107849,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,55,288,524,1.0,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,288,547,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,288,576,0.9636363983154297,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,55,288,617,0.9636363387107849,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,288,744,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,296,616,0.9636363387107849,star,linear,random,random
chemistry_matched_structure_variation,300.0,55,296,722,0.9636363983154297,star,star,random,block
chemistry_matched_structure_variation,300.0,55,346,524,0.9636363387107849,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,55,346,547,0.9636363983154297,linear,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,55,346,576,0.9636363983154297,linear,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,55,346,617,1.0,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,55,346,711,0.9636363387107849,linear,star,gradient,random
chemistry_matched_structure_variation,300.0,55,346,744,0.9636363983154297,linear,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,55,351,527,0.9636363387107849,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,351,730,0.9636363983154297,linear,star,alternating,block
chemistry_matched_structure_variation,300.0,55,351,817,0.9636363983154297,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,351,851,0.9636363387107849,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,55,351,860,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,351,1023,0.9818181991577148,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,351,1035,0.9636363983154297,linear,star,alternating,random
chemistry_matched_structure_variation,300.0,55,353,715,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,353,885,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,355,527,0.9818181991577148,linear,linear,block,random
chemistry_matched_structure_variation,300.0,55,355,812,0.9636363387107849,linear,star,block,block
chemistry_matched_structure_variation,300.0,55,355,817,0.9636363983154297,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,55,355,860,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,357,738,0.9636363387107849,star,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,381,475,0.9636363983154297,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,388,1069,0.9636363387107849,star,linear,random,block
chemistry_matched_structure_variation,300.0,55,408,450,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,408,616,0.9636363983154297,cyclic,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,408,736,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,414,473,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,427,474,0.9818181991577148,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,427,976,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,450,616,0.9636363387107849,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,450,736,0.9636363983154297,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,450,992,0.9636363387107849,linear,star,alternating,random
chemistry_matched_structure_variation,300.0,55,476,498,0.9636363387107849,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,478,674,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,478,726,0.9818181991577148,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,55,524,547,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,524,576,0.9636363983154297,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,55,524,617,0.9636363387107849,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,524,642,0.9818181991577148,linear,linear,random,block
chemistry_matched_structure_variation,300.0,55,524,744,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,527,812,0.9636363387107849,linear,star,random,block
chemistry_matched_structure_variation,300.0,55,527,817,0.9636363983154297,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,55,527,851,0.9636363387107849,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,55,527,860,0.9636363983154297,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,55,527,864,0.9636363387107849,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,55,535,603,0.9636363983154297,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,55,544,612,0.9818181991577148,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,55,544,737,0.9636363983154297,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,55,544,801,0.9818181991577148,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,55,544,873,0.9636363983154297,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,55,547,617,0.9636363983154297,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,55,547,642,0.9636363983154297,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,55,547,744,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,55,547,830,0.9636363983154297,cyclic,linear,block,random
