dataset,model,label,fold,release_path,size_bytes,sha256,notes,original_size_bytes,original_sha256,removed_keys,validation
md_final1640_v2,Uni_Macro,D,2,md_final1640_v2/Uni_Macro/D/Uni_Macro__D__fold2.pt,568163239,4f8c4809598d0cbaf51fd4b548ee835f0a39cd27435ce24116d58422aa2f05fa,MD_FINAL1640_v2 final checkpoint,1022956766,e556204d34782c6e6ddb26168c362c5de72faacbc300c27559f7fd16c6da9017,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,D,3,md_final1640_v2/Uni_Macro/D/Uni_Macro__D__fold3.pt,568163239,3900f3e409c00b0843b7f8bcf3bf904176bccb3c148b7f9e3df05b947514d488,MD_FINAL1640_v2 final checkpoint,1022956766,ea8fb7eb542afc0d05090514d4a87d566e72d338f691230613bfa97c773b8295,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,D,4,md_final1640_v2/Uni_Macro/D/Uni_Macro__D__fold4.pt,568163239,f416d039ee4925914856d182b91a0765a30bc976c37a4ae70289e6897deaa54f,MD_FINAL1640_v2 final checkpoint,1022956766,f4a39e58869cded05ca4e8eb00650fb37e86e21b7a123fb91dacc1d9192c8d01,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,S_q_peak,0,md_final1640_v2/Uni_Macro/S_q_peak/Uni_Macro__S_q_peak__fold0.pt,568168590,0437b4b58fa7118235adaa6eed7a2bb15a74b20c82dad174e8e0b97632b1dde2,MD_FINAL1640_v2 final checkpoint,1022956766,79e5176c212b35a036c39b87b26f7e09541d6913935c65a739d4dabf481000da,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,S_q_peak,1,md_final1640_v2/Uni_Macro/S_q_peak/Uni_Macro__S_q_peak__fold1.pt,568168590,f20f69ec1b15b6c24e19fcc6db48c66d3969ef4305cdc2d9bf9d437de4ee27ba,MD_FINAL1640_v2 final checkpoint,1022956766,28b167d08859b221cfe2129cce8a5059bc92e86c2c223cee060df073dd00ae3a,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,S_q_peak,2,md_final1640_v2/Uni_Macro/S_q_peak/Uni_Macro__S_q_peak__fold2.pt,568168590,ba1077aa96dd78d41cf33e7174f5492a868791a9bac300a0b10feda8793f6022,MD_FINAL1640_v2 final checkpoint,1022956766,169244f1cd93d050fec0eae18dada2ed443d33b8dd21ab2cca1bf1ba5b3418e9,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,S_q_peak,3,md_final1640_v2/Uni_Macro/S_q_peak/Uni_Macro__S_q_peak__fold3.pt,568168590,d00050e893fe60019c1f4011b525db17e79a59af2ba2837b9f907153e8a9a58e,MD_FINAL1640_v2 final checkpoint,1022956766,c982cdaea1b27ccd4b6ca80404b5de9e54ac4f8d38fab8492a6ab25ed53bad5b,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,S_q_peak,4,md_final1640_v2/Uni_Macro/S_q_peak/Uni_Macro__S_q_peak__fold4.pt,568168590,9aa2214b25fbee4d22e2310fa653ec2292c5ba0bbf44ceefad265eb421a1e0aa,MD_FINAL1640_v2 final checkpoint,1022956766,e87a905b567bf3b64f2b0e6b6587adb3090b0c89ad7d4c9a8c87b5e54b85f0e4,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,nematic_order,0,md_final1640_v2/Uni_Macro/nematic_order/Uni_Macro__nematic_order__fold0.pt,568172275,008d26bf0124fc4fbb811c3b9ff1a538f8f08b98e76080120ab37647b9423a6e,MD_FINAL1640_v2 final checkpoint,1022956766,540b9e1ebf3d46aeaba7db5c08f6d2fdcf8a561027941f9aa9fde85474fd0971,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,nematic_order,1,md_final1640_v2/Uni_Macro/nematic_order/Uni_Macro__nematic_order__fold1.pt,568172275,4a9b0b207153f4be74ea671c2705f3409f4cad30aec65abeed2a19efe7361b53,MD_FINAL1640_v2 final checkpoint,1022956766,deb5c5894fbe586a3d0649794f34124426e8916191576b4e5a833b70af678278,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,nematic_order,2,md_final1640_v2/Uni_Macro/nematic_order/Uni_Macro__nematic_order__fold2.pt,568172275,e65bb277e5ecf4e172884178245637e484385b15bc37696c4b667facb716069d,MD_FINAL1640_v2 final checkpoint,1022956766,c56b748418f668149df31f60aa9f22281558908cf3739c4ee78235b0fdd9efc9,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,nematic_order,3,md_final1640_v2/Uni_Macro/nematic_order/Uni_Macro__nematic_order__fold3.pt,568172275,514b6d9f662a7f6d1915ac1da12978fdf223917e7875d9ae57668690f1fd9352,MD_FINAL1640_v2 final checkpoint,1022956766,68d71c59e90330681fa448954f717311f70e2818e2461b735f079d97076119f7,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,nematic_order,4,md_final1640_v2/Uni_Macro/nematic_order/Uni_Macro__nematic_order__fold4.pt,568172275,87424b3025243f5a93bd8bb89a2dcc5afa24659269afa600f3eea33319d1a265,MD_FINAL1640_v2 final checkpoint,1022956766,60b7975d82032853e608c1343d5dd40190ae9a30ecc27f4ebae08ff06026cca2,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,dielectric_constant,0,md_final1640_v2/Uni_Macro/dielectric_constant/Uni_Macro__dielectric_constant__fold0.pt,568176697,083f3ee26f057ec8a2a58554b1a623607702eccd88a76e62f2ff16837f5916b9,MD_FINAL1640_v2 final checkpoint,1022956766,87478d458e9f17b2dd3686e0d84abe017d5f5bb709c16a45ea847322632e3b23,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,dielectric_constant,1,md_final1640_v2/Uni_Macro/dielectric_constant/Uni_Macro__dielectric_constant__fold1.pt,568176697,2315054ebdb4c47b84d27bbfb171d2a001008887881bf330d116fbc5cff4fcbe,MD_FINAL1640_v2 final checkpoint,1022956766,4514d6865e10d5e07765a34edaaf2ca00ef1ba56369759f1d66bfebeaccd6de8,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,dielectric_constant,2,md_final1640_v2/Uni_Macro/dielectric_constant/Uni_Macro__dielectric_constant__fold2.pt,568176697,1790c8ddf430dbd8320dd969965ef68a3a85b5b0159ffbb87b02071c4b208898,MD_FINAL1640_v2 final checkpoint,1022956766,288dec410d193776e336d82c0ef382af6deda5e7862c9eda6510ced2f6ca1e0b,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,dielectric_constant,3,md_final1640_v2/Uni_Macro/dielectric_constant/Uni_Macro__dielectric_constant__fold3.pt,568176697,3a83ca64c6d199d0033d603ab5d935e97549fb23e694fda8540cc2cbe456a31a,MD_FINAL1640_v2 final checkpoint,1022956766,cc11ffaf57c7d17922cbe2ff002c44d042c00c21c55f6d12b5fc5ac69e607c1d,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,dielectric_constant,4,md_final1640_v2/Uni_Macro/dielectric_constant/Uni_Macro__dielectric_constant__fold4.pt,568176697,bc4f674823aa7e86f4df099d4e84a50afbddeb4ac58c37ce4fd87e5a285f73d3,MD_FINAL1640_v2 final checkpoint,1022956766,36db37fdf8d2061c1c6adc528f8bb38d811eba9e88aa9d3f3c0363ed48463035,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,refractive_index,0,md_final1640_v2/Uni_Macro/refractive_index/Uni_Macro__refractive_index__fold0.pt,568174486,e9c21d6c6b790223a599fcd78431c1b8a27a91b6493a772146468435abd68888,MD_FINAL1640_v2 final checkpoint,1022956766,bd7706da7087f17362130172c2442fc8f75786ac2ebc504a1cc1afd527e9409a,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,refractive_index,1,md_final1640_v2/Uni_Macro/refractive_index/Uni_Macro__refractive_index__fold1.pt,568174486,dfc4a5e34e0daee2347446880c01ff862fe0aabd064528d07babd96f999828dc,MD_FINAL1640_v2 final checkpoint,1022956766,c0fc4404484aaa811d1379abdc5d5e4399259effb54109d45c2ee24cb4dd2aaa,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,refractive_index,2,md_final1640_v2/Uni_Macro/refractive_index/Uni_Macro__refractive_index__fold2.pt,568174486,f68209d3a878d986835dfd295a1cda7c503ce1352dca9b79ec14591b98a2b31e,MD_FINAL1640_v2 final checkpoint,1022956766,95387166177905a58672a7bbfb739a0e79968ab2fdba971d843edc8d03d7845f,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,refractive_index,3,md_final1640_v2/Uni_Macro/refractive_index/Uni_Macro__refractive_index__fold3.pt,568174486,5526f21aef0d210667a88d4b42513e5a7f9ce9d1aba44e397084b4173502f18e,MD_FINAL1640_v2 final checkpoint,1022956766,36741e701ee699a4caa28923620ca4e3d3a16f74dc28a50159fd995882fdeca6,optimizer_state,retained tensors and metadata exactly equal after save/load
md_final1640_v2,Uni_Macro,refractive_index,4,md_final1640_v2/Uni_Macro/refractive_index/Uni_Macro__refractive_index__fold4.pt,568174486,099574ad4de2af2bae60dc509242d391bd4310fec65186eb3669816898844adb,MD_FINAL1640_v2 final checkpoint,1022956766,c2be56e827d974e30d69bbf0a92032ac034106b7a2c391f59b678fe367f31291,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,density,0,homopolymer/frpn/density/frpn__density__fold0.pt,507759808,7af8b9aa66f8242c682826d5734d24fe3282852f4b07cba5612e89d7a5df9e8b,homopolymer mdstyle final checkpoint,1215675006,1b9112dd83f45cbdea47a7d22f02c593df07a814ada6efe41d4f0da3482333c9,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,density,1,homopolymer/frpn/density/frpn__density__fold1.pt,507759808,43d496adcb9c21a2598089f38785122ee22b1ed9cec837e0672b2750ab4f22ab,homopolymer mdstyle final checkpoint,1215675006,a5265bee23b6df9269cc05d0f99bd8aa349e82b36c953df9a4644c310293b561,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,density,2,homopolymer/frpn/density/frpn__density__fold2.pt,507759808,a23f138bcb325b0ef4ac164bc1b6135fc072ab1e19e0dee347ba2cb84e1013fd,homopolymer mdstyle final checkpoint,1215675006,765bbcb704072b2206fa6da404b5f1d95d6eca6219ce9b0985c2254d53a44a6e,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,density,3,homopolymer/frpn/density/frpn__density__fold3.pt,507759808,fbe198105319276856c2a4a577cad419714bddcd48f8476c67f37c8a94546223,homopolymer mdstyle final checkpoint,1215675006,8fe141bcb7ca894a40593ba42705fca2fda2565c594d5e2d846fbb25aae45b1d,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,density,4,homopolymer/frpn/density/frpn__density__fold4.pt,507759808,b84e180540a6e080f1ad5df0d6f75cc6c8a8031e4d38e5649fd95d383f5fa67f,homopolymer mdstyle final checkpoint,1215675006,9440414aae6fc01adb2218b9382bb0d3bc78033634ea2f35f98261522fd95c16,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,rg,0,homopolymer/frpn/rg/frpn__rg__fold0.pt,507755719,a0e9445b0f7c2998115afc62621b3e742eddc98babef9be465874597bd2ee3df,homopolymer mdstyle final checkpoint,1215674942,50e4c64dea35e309a97d8b95b730da7959800d939dbca0cfcb3988cb8b0c698d,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,rg,1,homopolymer/frpn/rg/frpn__rg__fold1.pt,507755719,a6e5aafb8b56ed2dae18889954593f62a666643ee4d0819a28c111d77b91597f,homopolymer mdstyle final checkpoint,1215674942,30cde7da9de29b620df4e40383bfd6d1d244ea846ee556ece5e9842e290541e2,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,rg,2,homopolymer/frpn/rg/frpn__rg__fold2.pt,507755719,12556ba59d461f439012b4ccdca8010676d47531cf0df8d4f58706f4fb0343d7,homopolymer mdstyle final checkpoint,1215674942,5559446a5229c4af68819a4e696ad68ccbff9c27ae169965b1f224183fe3c004,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,rg,3,homopolymer/frpn/rg/frpn__rg__fold3.pt,507755719,484d1ec267583545008b1fcf27428813805b1bf4fef726d0698ab30a7e0d8f4c,homopolymer mdstyle final checkpoint,1215674942,28a5bb1e487f965e91d5156e772e11a06f3768ad4ab68bfe43aa40f44a252183,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,rg,4,homopolymer/frpn/rg/frpn__rg__fold4.pt,507755719,470914dcf3a423a3cec264e52a81cc2e4b6d86ea4f4eb49e4179bb6b3cab7cf4,homopolymer mdstyle final checkpoint,1215674942,ec9d4597bd983f452ce5d5a74eaf2bdb6073b36379f71d009dee039a0e8e40ed,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,self_diffusion,0,homopolymer/frpn/self_diffusion/frpn__self_diffusion__fold0.pt,507764995,2cd812301e5b45b2392188ffb09fb73f0f377c0d72659d8cb39fb3b9132999b3,homopolymer mdstyle final checkpoint,1215675006,b138f768a2a0b4541dc74dd5f5d100720b4ed98c1ff22b04d8d011813f84d89a,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,self_diffusion,1,homopolymer/frpn/self_diffusion/frpn__self_diffusion__fold1.pt,507764995,8a0411627f0011b8b4357bd352433484056a541d3a59a26428290a6f19e0796e,homopolymer mdstyle final checkpoint,1215675006,6ffd5121d81f03d88073c79cec57e1899bd00c25373ba1efd4c2ca1b8b3fe1c1,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,self_diffusion,2,homopolymer/frpn/self_diffusion/frpn__self_diffusion__fold2.pt,507764995,9d56be5872c0c859ab9d8bed8ed5b0488e65c85c86e992a01137a92e95bb956b,homopolymer mdstyle final checkpoint,1215675006,51b18d3022587cf4bd9b22ac624db51f67b285a4c709ebf9ec1c515731f93804,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,self_diffusion,3,homopolymer/frpn/self_diffusion/frpn__self_diffusion__fold3.pt,507764995,d00ed4f8ffe7a52f84a747c867c025b251d20034a82321c4a00ea1c878d422f5,homopolymer mdstyle final checkpoint,1215675006,f7ef99188ea6c072bb7a9b7edefeddfaf2d068ff7130679e19765a6228d75d28,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,self_diffusion,4,homopolymer/frpn/self_diffusion/frpn__self_diffusion__fold4.pt,507764995,5718fc74fb21e9f1d6664ba9cab602c32dcb10d3b2ff19f9d0d71f01fc67697a,homopolymer mdstyle final checkpoint,1215675006,f02fbb4d20c3ea96db3d12aa555556a0eba169e6f014586c4a3ed4854a8a570a,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,cp,0,homopolymer/frpn/cp/frpn__cp__fold0.pt,507755719,b59237ef575d63e07d264fd6f9064d2a12bb6c9243e8b4df2b5ca33961dccea3,homopolymer mdstyle final checkpoint,1215674942,e90853640169fcacb51e4c1632f2c71053389914a5ba334d1d38f42a68e8da8f,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,cp,1,homopolymer/frpn/cp/frpn__cp__fold1.pt,507755719,086efc94a60e95ebe029f9ce19c3fe73181dc28633cb94dba03e4e5823801a63,homopolymer mdstyle final checkpoint,1215674942,e88adaf16c537dab9428d4d21ff5182f2950ad89aa0803597407ed639ca45441,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,cp,2,homopolymer/frpn/cp/frpn__cp__fold2.pt,507755719,7d35c0a3aecc409bd13aa3bf5424fcb82d8522d0c750ace5b076adf21c0c08ce,homopolymer mdstyle final checkpoint,1215674942,98101cb015fce22835554a649d314d2f3d8dc3a30334a7b02c90b23a2d9bea9d,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,cp,3,homopolymer/frpn/cp/frpn__cp__fold3.pt,507755719,30295dd0dc1bc30834051549472a9ab87a8b709a7951df23279ea155f3fc98a9,homopolymer mdstyle final checkpoint,1215674942,58e7d26baec7e83a3cda9e2bd167149121c70b9b6396a9a7cc959696d82bcbba,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,cp,4,homopolymer/frpn/cp/frpn__cp__fold4.pt,507755719,8a85423e6734f92467f041bce25898e5e8511e8a11b6af11fb7884a854f0b781,homopolymer mdstyle final checkpoint,1215674942,4d2b5319ef72c2e80fa9dfdf7a9f4c691280bf036eb1ff5e9634adc879c85823,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,dielectric_const,0,homopolymer/frpn/dielectric_const/frpn__dielectric_const__fold0.pt,507766477,253d25cc33f9a98a8734f80428c497b83a8a377fc33b3ea5f8dce31942be12b0,homopolymer mdstyle final checkpoint,1215675006,a687e2daff217361ed5bc325d6ca26b38e2ec4f8249c19bd4e6cb97f50ad0973,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,dielectric_const,1,homopolymer/frpn/dielectric_const/frpn__dielectric_const__fold1.pt,507766477,ae16ebe8e8922bb695973f293649ba732156812bf3e1049059f845129dbad76a,homopolymer mdstyle final checkpoint,1215675006,430af99be048040505617616b8767f89420a1b21590c6327083b3074b0ccab3b,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,dielectric_const,2,homopolymer/frpn/dielectric_const/frpn__dielectric_const__fold2.pt,507766477,96e187d76f366ea6bdf50d525622287fd7f561f0591df4e2f911b80a1613d63e,homopolymer mdstyle final checkpoint,1215675006,2e5bc277e7e07cb15e791f715910488f5ea48bd3b910d17e0fc4a84becc6ca9a,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,dielectric_const,3,homopolymer/frpn/dielectric_const/frpn__dielectric_const__fold3.pt,507766477,3ff154723a8df4f76fee9312ddc05f7630a6e3a35119a7f5066edb12110122d3,homopolymer mdstyle final checkpoint,1215675006,3138340c5697de191a4d0dfbaedbdaba479276cf1b0f535b86b06cd36b07937a,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,dielectric_const,4,homopolymer/frpn/dielectric_const/frpn__dielectric_const__fold4.pt,507766477,7d0d30fd3f8539462cbb5394180662eb0531cdb0afa147f1feb16ec6301dfa42,homopolymer mdstyle final checkpoint,1215675006,a079376f5d1c0ee076370df7554051b00c7bc2d9ee81dea6dd0dc84878c7c3e7,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,refractive_index,0,homopolymer/frpn/refractive_index/frpn__refractive_index__fold0.pt,507766477,d7585506b06570c879701a005eaedce5d48408123e2b2b19cfe3d7b0b4a9e756,homopolymer mdstyle final checkpoint,1215675006,f67db2360d12e741eef8cc7e95eb3ccc9aec46f99422fb373d83762ca8e791eb,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,refractive_index,1,homopolymer/frpn/refractive_index/frpn__refractive_index__fold1.pt,507766477,0ffafaa701cd8e661ff97636c227a61bd5ce19e123ded9c5c76c921d1f3cc051,homopolymer mdstyle final checkpoint,1215675006,92b81ae6ad71725ffc53720d859639d5ba01b11f24ef28a46864bbc401078f89,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,refractive_index,2,homopolymer/frpn/refractive_index/frpn__refractive_index__fold2.pt,507766477,3e87d368b5ff78bbe52886916ca4e42b5faa2e1e2d86540eae4fc6023b889b68,homopolymer mdstyle final checkpoint,1215675006,e6ee7d42f871395278d81931c6fb16e46cc580b504e30f3d525c0553ff7fd375,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,refractive_index,3,homopolymer/frpn/refractive_index/frpn__refractive_index__fold3.pt,507766477,6a671414797a6c7491dceb9af820c671b06dbf185f031a2acd68be5b5bc2ae18,homopolymer mdstyle final checkpoint,1215675006,95ff195ca4f2fff1a9c1ed769d23f2b25d5d1284d60af697aaff055b430dad1f,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,frpn,refractive_index,4,homopolymer/frpn/refractive_index/frpn__refractive_index__fold4.pt,507766477,f66ce4c9b07a21fdf02b3ca0feddecdbd011d1a23e60da8b7680d04ac55d64e2,homopolymer mdstyle final checkpoint,1215675006,4112e17d64a61c51f3e2e248520b8758ca74961e26e1e01f4ceecb54d82f07f0,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,density,0,homopolymer/stage1_only/density/stage1_only__density__fold0.pt,507764995,b46827d9d66e9a7ef56ff36e7d13cb25e3eb00293fe237cc154d8cb7b0d13133,homopolymer mdstyle final checkpoint,962567154,18b828936a5e26816137554e01732f04e84deac8944c0addef30fae5fe40aaea,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,density,1,homopolymer/stage1_only/density/stage1_only__density__fold1.pt,507764995,fc8b232fc4909b73db56f29284149c85d34ca63740cde8db5059d095c93a34ec,homopolymer mdstyle final checkpoint,962567154,1cee782c936ab0f0c3642043a3ee263f73f78924cd709c4c28bb0a9917344fef,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,density,2,homopolymer/stage1_only/density/stage1_only__density__fold2.pt,507764995,aa28c21be4d7741d36adc55cc90982afb355557fcd6a373974ba3453c1732fdd,homopolymer mdstyle final checkpoint,962567154,9f6fc193f78695929ede583279ac3fed6c3123139034266f1cc36812e268d27a,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,density,3,homopolymer/stage1_only/density/stage1_only__density__fold3.pt,507764995,5d65a893200be6869ed97358b433ce15755828eed350beeeca33f536f89ae7d0,homopolymer mdstyle final checkpoint,962567154,f42a72bf3e54b0fee21689663d8032fe47791205276afac59fa01c6ad3e53fea,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,density,4,homopolymer/stage1_only/density/stage1_only__density__fold4.pt,507764995,8d374823d37a06464244e26507d41f05092e78ad5b2e061bcddfe16340c5c94a,homopolymer mdstyle final checkpoint,962567154,203e3f7a6ec6e8d214a7ed556f175cb25a37607562dfaad50bc90140313a71a4,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,rg,0,homopolymer/stage1_only/rg/stage1_only__rg__fold0.pt,507761290,f261f4c29c32961a02168cf3b7c31fde143eb6a8eeb12a89f479c9fec26bf9fc,homopolymer mdstyle final checkpoint,962567154,2209408a00f06098a064c62f0ef19c263a9438af270a4c208533910c271bd7a0,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,rg,1,homopolymer/stage1_only/rg/stage1_only__rg__fold1.pt,507761290,e785fd0286c3ed10381cf51d3b7a4e54d9e961062cac276fb45e8c74f8cc72b2,homopolymer mdstyle final checkpoint,962567154,eef94cd1d46f34fcf1fe35f6015818729e96f191ec198755a39acc3845441dcc,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,rg,2,homopolymer/stage1_only/rg/stage1_only__rg__fold2.pt,507761290,9ee492a626f44697469e4850dbfd8fea7fed24ad01bd2ba730834ed8519ab668,homopolymer mdstyle final checkpoint,962567154,50de4ab45bb0f99112ad1e7a365cb3f208dda95baafa8a0757bf6c95d752e9d1,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,rg,3,homopolymer/stage1_only/rg/stage1_only__rg__fold3.pt,507761290,1c4e6dc8c5c6fb07564da77c91af3bf234308921c4c431d0a975498c51634dd1,homopolymer mdstyle final checkpoint,962567154,cceaacc23b03c45ecf901a13d2080d7446c20a23a9b16d288253d912882e41aa,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,rg,4,homopolymer/stage1_only/rg/stage1_only__rg__fold4.pt,507761290,ce0a4b71458ae2715607dd6261608c67db836f19ff951870d0ebb40c60c2bf3a,homopolymer mdstyle final checkpoint,962567154,1e9cd509b623d614e2714975829b355a07a160921cfaa0290c751f7df237f258,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,self_diffusion,0,homopolymer/stage1_only/self_diffusion/stage1_only__self_diffusion__fold0.pt,507770246,8f07cf1e0c2b21e1256ef3dea70273c63d0dcc84e7ec685a10c56c265f635202,homopolymer mdstyle final checkpoint,962567154,814d56e4df69fa25783dd1d1dc116547790790c8e0425863c7eb4911c26cb4ee,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,self_diffusion,1,homopolymer/stage1_only/self_diffusion/stage1_only__self_diffusion__fold1.pt,507770246,1c4bc2a1a83d8421cc8c2f2fd6ab08fbb4eed13c8fd800fbd8b52ae7b87d9596,homopolymer mdstyle final checkpoint,962567154,4113066cb657d3835ea5f963ed845363d96e790cf3211001910b1321c9fce3c1,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,self_diffusion,2,homopolymer/stage1_only/self_diffusion/stage1_only__self_diffusion__fold2.pt,507770246,549ebd2c3b625f02c77b191e72215ceb1c0291ac0eae46dbd781eaed33cee0d1,homopolymer mdstyle final checkpoint,962567154,df7ef0df5fcfb2a8b9db02ffa95179eacec6ec36d7274935b57e986dbee64ae4,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,self_diffusion,3,homopolymer/stage1_only/self_diffusion/stage1_only__self_diffusion__fold3.pt,507770246,a7a341e636f202283616cee6972b200dedad3bb307aec495feba9b67f9a7cefc,homopolymer mdstyle final checkpoint,962567154,006b5ac001be47dbdd6f465e8538342beaf3089107b095db06ff9f5fdb36ff66,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,self_diffusion,4,homopolymer/stage1_only/self_diffusion/stage1_only__self_diffusion__fold4.pt,507770246,6e00bef56a97fdf67c90ac952a31d59625391f878561744eafb2d42929eb2221,homopolymer mdstyle final checkpoint,962567154,e364331a745a5e72a92e14bb7209fb7d9dcced588878b69154e486bdf12a12c3,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,cp,0,homopolymer/stage1_only/cp/stage1_only__cp__fold0.pt,507761290,9e806f565554cc23593c205201bef9f3c5abc149bffd0604f55e28a06186a839,homopolymer mdstyle final checkpoint,962567154,193052a34c966209ed0854701591e23acf272732a1317e69b95c9cb594edfc7b,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,cp,1,homopolymer/stage1_only/cp/stage1_only__cp__fold1.pt,507761290,aeebac164aeafa325465a55d5aef41cd534ad14fe032cb63962dd7c202f0c797,homopolymer mdstyle final checkpoint,962567154,1d566979cc86fb9010060cace832d25d955f650e18a9638d6ef4b909920121b8,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,cp,2,homopolymer/stage1_only/cp/stage1_only__cp__fold2.pt,507761290,952da3020ed1abe42d521a141d6d2c4d491bf181386a0e41ea87315386f920d3,homopolymer mdstyle final checkpoint,962567154,2700335ec6978100be616fe97402c2959a652c934e894f1fee688511388c374f,optimizer_state,retained tensors and metadata exactly equal after save/load
homopolymer,stage1_only,cp,3,homopolymer/stage1_only/cp/stage1_only__cp__fold3.pt,507761290,b7bd30cd50ad21647ba44c581e1497b1ae80a17fd5ee6795fee519f589cc606c,homopolymer mdstyle final checkpoint,962567154,415ea0a3df997ce177f688f553cf8fe13738edf1caebac327d35e5d7a0105db9,optimizer_state,retained tensors and metadata exactly equal after save/load
